id`guild_boss1_wujiang_zhuansheng`guild_boss1_wujiang_level`guild_boss2_wujiang_zhuansheng`guild_boss2_wujiang_level`guild_boss3_wujiang_zhuansheng`guild_boss3_wujiang_level`guild_boss4_wujiang_zhuansheng`guild_boss4_wujiang_level`guild_boss5_wujiang_zhuansheng`guild_boss5_wujiang_level`guild_boss6_wujiang_zhuansheng`guild_boss6_wujiang_level`guild_boss_wujiang_soldier_count`guild_boss_amy_level:int`world_boss_turn_pnt`world_boss_soldier_count`world_boss_amry_level:int`worldboss_wujiang_zhuansheng`worldboss_wujiang_level
30`0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0`80|80|80|80|80|80|80|80|80|80|80|80|80|80|80|80|80|80`0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0`80|80|80|80|80|80|80|80|80|80|80|80|80|80|80|80|80|80`0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0`81|81|81|81|81|81|81|81|81|81|81|81|81|81|81|81|81|81`0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0`82|82|82|82|82|82|82|82|82|82|82|82|82|82|82|82|82|82`0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0`84|84|84|84|84|84|84|84|84|84|84|84|84|84|84|84|84|84`0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0`84|84|84|84|84|84|84|84|84|84|84|84|84|84|84|84|84|84`273498`30`30`273498`30`0`80
31`0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0`83|83|83|83|83|83|83|83|83|83|83|83|83|83|83|83|83|83`0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0`83|83|83|83|83|83|83|83|83|83|83|83|83|83|83|83|83|83`0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0`84|84|84|84|84|84|84|84|84|84|84|84|84|84|84|84|84|84`0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0`85|85|85|85|85|85|85|85|85|85|85|85|85|85|85|85|85|85`0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0`87|87|87|87|87|87|87|87|87|87|87|87|87|87|87|87|87|87`0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0`87|87|87|87|87|87|87|87|87|87|87|87|87|87|87|87|87|87`278056`31`30`278056`31`0`83
32`0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0`88|88|88|88|88|88|88|88|88|88|88|88|88|88|88|88|88|88`0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0`88|88|88|88|88|88|88|88|88|88|88|88|88|88|88|88|88|88`0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0`89|89|89|89|89|89|89|89|89|89|89|89|89|89|89|89|89|89`0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0`90|90|90|90|90|90|90|90|90|90|90|90|90|90|90|90|90|90`0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0`92|92|92|92|92|92|92|92|92|92|92|92|92|92|92|92|92|92`0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0`92|92|92|92|92|92|92|92|92|92|92|92|92|92|92|92|92|92`282614`32`30`282614`32`0`88
33`0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0`90|90|90|90|90|90|90|90|90|90|90|90|90|90|90|90|90|90`0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0`90|90|90|90|90|90|90|90|90|90|90|90|90|90|90|90|90|90`0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0`91|91|91|91|91|91|91|91|91|91|91|91|91|91|91|91|91|91`0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0`92|92|92|92|92|92|92|92|92|92|92|92|92|92|92|92|92|92`0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0`94|94|94|94|94|94|94|94|94|94|94|94|94|94|94|94|94|94`0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0`94|94|94|94|94|94|94|94|94|94|94|94|94|94|94|94|94|94`318456`33`30`318456`33`0`90
34`0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0`94|94|94|94|94|94|94|94|94|94|94|94|94|94|94|94|94|94`0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0`94|94|94|94|94|94|94|94|94|94|94|94|94|94|94|94|94|94`0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0`95|95|95|95|95|95|95|95|95|95|95|95|95|95|95|95|95|95`0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0`96|96|96|96|96|96|96|96|96|96|96|96|96|96|96|96|96|96`0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0`98|98|98|98|98|98|98|98|98|98|98|98|98|98|98|98|98|98`0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0`98|98|98|98|98|98|98|98|98|98|98|98|98|98|98|98|98|98`323511`34`30`323511`34`0`94
35`0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0`96|96|96|96|96|96|96|96|96|96|96|96|96|96|96|96|96|96`0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0`96|96|96|96|96|96|96|96|96|96|96|96|96|96|96|96|96|96`0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0`97|97|97|97|97|97|97|97|97|97|97|97|97|97|97|97|97|97`0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0`98|98|98|98|98|98|98|98|98|98|98|98|98|98|98|98|98|98`0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0`99|99|99|99|99|99|99|99|99|99|99|99|99|99|99|99|99|99`0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0`99|99|99|99|99|99|99|99|99|99|99|99|99|99|99|99|99|99`328566`35`30`328566`35`0`96
36`1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1`86|86|86|86|86|86|86|86|86|86|86|86|86|86|86|86|86|86`1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1`86|86|86|86|86|86|86|86|86|86|86|86|86|86|86|86|86|86`1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1`87|87|87|87|87|87|87|87|87|87|87|87|87|87|87|87|87|87`1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1`88|88|88|88|88|88|88|88|88|88|88|88|88|88|88|88|88|88`1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1`90|90|90|90|90|90|90|90|90|90|90|90|90|90|90|90|90|90`1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1`90|90|90|90|90|90|90|90|90|90|90|90|90|90|90|90|90|90`366397`36`30`366397`36`1`86
37`1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1`88|88|88|88|88|88|88|88|88|88|88|88|88|88|88|88|88|88`1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1`88|88|88|88|88|88|88|88|88|88|88|88|88|88|88|88|88|88`1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1`89|89|89|89|89|89|89|89|89|89|89|89|89|89|89|89|89|89`1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1`90|90|90|90|90|90|90|90|90|90|90|90|90|90|90|90|90|90`1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1`92|92|92|92|92|92|92|92|92|92|92|92|92|92|92|92|92|92`1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1`92|92|92|92|92|92|92|92|92|92|92|92|92|92|92|92|92|92`371948`37`30`371948`37`1`88
38`1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1`90|90|90|90|90|90|90|90|90|90|90|90|90|90|90|90|90|90`1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1`90|90|90|90|90|90|90|90|90|90|90|90|90|90|90|90|90|90`1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1`91|91|91|91|91|91|91|91|91|91|91|91|91|91|91|91|91|91`1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1`92|92|92|92|92|92|92|92|92|92|92|92|92|92|92|92|92|92`1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1`94|94|94|94|94|94|94|94|94|94|94|94|94|94|94|94|94|94`1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1`94|94|94|94|94|94|94|94|94|94|94|94|94|94|94|94|94|94`377500`38`30`377500`38`1`90
39`1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1`99|99|99|99|99|99|99|99|99|99|99|99|99|99|99|99|99|99`1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1`99|99|99|99|99|99|99|99|99|99|99|99|99|99|99|99|99|99`1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1`99|99|99|99|99|99|99|99|99|99|99|99|99|99|99|99|99|99`1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1`99|99|99|99|99|99|99|99|99|99|99|99|99|99|99|99|99|99`1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1`99|99|99|99|99|99|99|99|99|99|99|99|99|99|99|99|99|99`1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1`99|99|99|99|99|99|99|99|99|99|99|99|99|99|99|99|99|99`383052`39`30`383052`39`1`99
40`2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2`72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72`2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2`72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72`2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2`73|73|73|73|73|73|73|73|73|73|73|73|73|73|73|73|73|73`2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2`74|74|74|74|74|74|74|74|74|74|74|74|74|74|74|74|74|74`2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2`76|76|76|76|76|76|76|76|76|76|76|76|76|76|76|76|76|76`2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2`76|76|76|76|76|76|76|76|76|76|76|76|76|76|76|76|76|76`423366`40`30`423366`40`2`72
41`2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2`99|99|99|99|99|99|99|99|99|99|99|99|99|99|99|99|99|99`2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2`99|99|99|99|99|99|99|99|99|99|99|99|99|99|99|99|99|99`2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2`99|99|99|99|99|99|99|99|99|99|99|99|99|99|99|99|99|99`2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2`99|99|99|99|99|99|99|99|99|99|99|99|99|99|99|99|99|99`2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2`99|99|99|99|99|99|99|99|99|99|99|99|99|99|99|99|99|99`2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2`99|99|99|99|99|99|99|99|99|99|99|99|99|99|99|99|99|99`429414`41`30`429414`41`2`99
42`3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3`70|70|70|70|70|70|70|70|70|70|70|70|70|70|70|70|70|70`3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3`70|70|70|70|70|70|70|70|70|70|70|70|70|70|70|70|70|70`3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3`71|71|71|71|71|71|71|71|71|71|71|71|71|71|71|71|71|71`3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3`72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72`3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3`74|74|74|74|74|74|74|74|74|74|74|74|74|74|74|74|74|74`3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3`74|74|74|74|74|74|74|74|74|74|74|74|74|74|74|74|74|74`435462`42`30`435462`42`3`70
43`3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3`74|74|74|74|74|74|74|74|74|74|74|74|74|74|74|74|74|74`3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3`74|74|74|74|74|74|74|74|74|74|74|74|74|74|74|74|74|74`3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3`75|75|75|75|75|75|75|75|75|75|75|75|75|75|75|75|75|75`3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3`76|76|76|76|76|76|76|76|76|76|76|76|76|76|76|76|76|76`3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3`78|78|78|78|78|78|78|78|78|78|78|78|78|78|78|78|78|78`3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3`78|78|78|78|78|78|78|78|78|78|78|78|78|78|78|78|78|78`441510`43`30`441510`43`3`74
44`3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3`79|79|79|79|79|79|79|79|79|79|79|79|79|79|79|79|79|79`3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3`79|79|79|79|79|79|79|79|79|79|79|79|79|79|79|79|79|79`3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3`80|80|80|80|80|80|80|80|80|80|80|80|80|80|80|80|80|80`3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3`81|81|81|81|81|81|81|81|81|81|81|81|81|81|81|81|81|81`3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3`83|83|83|83|83|83|83|83|83|83|83|83|83|83|83|83|83|83`3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3`83|83|83|83|83|83|83|83|83|83|83|83|83|83|83|83|83|83`447558`44`30`447558`44`3`79
45`3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3`81|81|81|81|81|81|81|81|81|81|81|81|81|81|81|81|81|81`3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3`81|81|81|81|81|81|81|81|81|81|81|81|81|81|81|81|81|81`3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3`82|82|82|82|82|82|82|82|82|82|82|82|82|82|82|82|82|82`3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3`83|83|83|83|83|83|83|83|83|83|83|83|83|83|83|83|83|83`3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3`85|85|85|85|85|85|85|85|85|85|85|85|85|85|85|85|85|85`3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3`85|85|85|85|85|85|85|85|85|85|85|85|85|85|85|85|85|85`453606`45`30`453606`45`3`81
46`3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3`85|85|85|85|85|85|85|85|85|85|85|85|85|85|85|85|85|85`3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3`85|85|85|85|85|85|85|85|85|85|85|85|85|85|85|85|85|85`3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3`86|86|86|86|86|86|86|86|86|86|86|86|86|86|86|86|86|86`3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3`87|87|87|87|87|87|87|87|87|87|87|87|87|87|87|87|87|87`3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3`89|89|89|89|89|89|89|89|89|89|89|89|89|89|89|89|89|89`3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3`89|89|89|89|89|89|89|89|89|89|89|89|89|89|89|89|89|89`459654`46`30`459654`46`3`85
47`3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3`89|89|89|89|89|89|89|89|89|89|89|89|89|89|89|89|89|89`3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3`89|89|89|89|89|89|89|89|89|89|89|89|89|89|89|89|89|89`3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3`90|90|90|90|90|90|90|90|90|90|90|90|90|90|90|90|90|90`3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3`91|91|91|91|91|91|91|91|91|91|91|91|91|91|91|91|91|91`3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3`93|93|93|93|93|93|93|93|93|93|93|93|93|93|93|93|93|93`3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3`93|93|93|93|93|93|93|93|93|93|93|93|93|93|93|93|93|93`465702`47`30`465702`47`3`89
48`3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3`92|92|92|92|92|92|92|92|92|92|92|92|92|92|92|92|92|92`3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3`92|92|92|92|92|92|92|92|92|92|92|92|92|92|92|92|92|92`3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3`93|93|93|93|93|93|93|93|93|93|93|93|93|93|93|93|93|93`3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3`94|94|94|94|94|94|94|94|94|94|94|94|94|94|94|94|94|94`3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3`96|96|96|96|96|96|96|96|96|96|96|96|96|96|96|96|96|96`3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3`96|96|96|96|96|96|96|96|96|96|96|96|96|96|96|96|96|96`471750`48`30`471750`48`3`92
49`3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3`96|96|96|96|96|96|96|96|96|96|96|96|96|96|96|96|96|96`3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3`96|96|96|96|96|96|96|96|96|96|96|96|96|96|96|96|96|96`3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3`97|97|97|97|97|97|97|97|97|97|97|97|97|97|97|97|97|97`3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3`98|98|98|98|98|98|98|98|98|98|98|98|98|98|98|98|98|98`3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3`99|99|99|99|99|99|99|99|99|99|99|99|99|99|99|99|99|99`3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3`99|99|99|99|99|99|99|99|99|99|99|99|99|99|99|99|99|99`477798`49`30`477798`49`3`96
50`3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3`99|99|99|99|99|99|99|99|99|99|99|99|99|99|99|99|99|99`3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3`99|99|99|99|99|99|99|99|99|99|99|99|99|99|99|99|99|99`3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3`99|99|99|99|99|99|99|99|99|99|99|99|99|99|99|99|99|99`3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3`99|99|99|99|99|99|99|99|99|99|99|99|99|99|99|99|99|99`3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3`99|99|99|99|99|99|99|99|99|99|99|99|99|99|99|99|99|99`3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3`99|99|99|99|99|99|99|99|99|99|99|99|99|99|99|99|99|99`483846`50`30`483846`50`3`99
